CustomerID,num_invoices,total_quantity,total_spend,avg_unit_price,country,repeat_buyer
15325.0,1,232,162.29,1.089591836734694,United Kingdom,0
15326.0,1,386,311.71,1.4520689655172414,United Kingdom,0
15327.0,1,116,208.75,4.397,United Kingdom,0
15329.0,3,486,1049.7,3.6938596491228073,United Kingdom,1
15330.0,2,1312,714.96,0.5607692307692308,United Kingdom,1
15332.0,4,652,1661.06,2.841142857142857,Lithuania,1
15333.0,1,344,1028.56,2.96375,United Kingdom,0
15334.0,3,274,351.67,1.4963636363636361,United Kingdom,1
15335.0,1,80,173.97,2.816388888888889,United Kingdom,0
15339.0,2,416,574.07,2.373953488372093,United Kingdom,1
15341.0,1,812,2020.52,2.9717647058823533,United Kingdom,0
15342.0,1,283,406.09,2.368333333333333,United Kingdom,0
15343.0,1,84,364.5,6.39047619047619,United Kingdom,0
15344.0,3,116,563.94,7.559230769230769,United Kingdom,1
15345.0,1,81,393.54,7.730499999999999,United Kingdom,0
15346.0,1,144,252.42000000000002,2.5700000000000003,United Kingdom,0
15347.0,1,130,201.60000000000002,2.2700000000000005,United Kingdom,0
15348.0,1,84,158.04,2.1133333333333333,United Kingdom,0
15349.0,2,327,473.81,2.9402777777777778,United Kingdom,1
15350.0,1,51,115.65,2.6700000000000004,United Kingdom,0
15351.0,7,753,1960.1100000000001,2.8291555555555554,United Kingdom,1
15353.0,2,343,777.02,3.312857142857143,United Kingdom,1
15355.0,2,45,277.05,6.114285714285715,United Kingdom,1
15356.0,10,1673,2766.5,1.9985356454720618,United Kingdom,1
15358.0,22,7050,8347.2,1.9899274047186934,United Kingdom,1
15360.0,1,223,427.93,2.3515384615384614,United Kingdom,0
15361.0,1,336,418.92,1.3442857142857143,United Kingdom,0
15363.0,1,144,326.0,2.9875000000000003,United Kingdom,0
15364.0,2,493,913.19,1.9779310344827585,United Kingdom,1
15365.0,7,1084,2314.32,3.088421052631579,United Kingdom,1
15366.0,2,621,602.51,2.4736363636363636,United Kingdom,1
15367.0,4,1057,1877.59,2.9531578947368424,United Kingdom,1
15368.0,1,230,446.94000000000005,3.56,United Kingdom,0
15370.0,7,830,2386.05,3.799255319148936,United Kingdom,1
15372.0,1,2924,2007.3999999999999,0.8248148148148148,United Kingdom,0
15373.0,12,500,2415.91,5.201363636363637,United Kingdom,1
15374.0,1,126,168.0,3.8166666666666664,United Kingdom,0
15376.0,3,619,1233.3600000000001,2.8952991452991452,United Kingdom,1
15379.0,7,2305,3703.29,2.5399484536082473,United Kingdom,1
15380.0,5,376,1690.2600000000002,6.140555555555555,United Kingdom,1
15381.0,2,171,596.85,6.2,United Kingdom,1
15382.0,6,4012,5955.71,2.4367549668874173,United Kingdom,1
15384.0,2,596,642.41,1.8617073170731706,United Kingdom,1
15385.0,1,161,316.88,2.22,United Kingdom,0
15386.0,1,446,394.14,1.3864516129032256,United Kingdom,0
15388.0,1,88,140.54,2.0629999999999997,Canada,0
15389.0,1,400,500.0,1.25,United Kingdom,0
15392.0,4,1277,1535.53,2.1430952380952384,United Kingdom,1
15393.0,2,150,231.86,1.5783333333333334,United Kingdom,1
15394.0,4,910,2183.54,3.2396470588235293,United Kingdom,1
15395.0,1,17,107.45,6.542857142857143,United Kingdom,0
15396.0,1,122,288.18,3.599285714285714,United Kingdom,0
15397.0,1,20,94.0,4.933333333333334,United Kingdom,0
15398.0,2,769,1345.53,2.694794520547945,United Kingdom,1
15399.0,3,611,815.77,1.9098,United Kingdom,1
15400.0,5,390,716.2,2.1041666666666665,United Kingdom,1
15402.0,2,694,626.77,3.5076190476190474,United Kingdom,1
15405.0,1,193,349.1,3.6,United Kingdom,0
15406.0,2,254,510.71000000000004,3.2645283018867928,United Kingdom,1
15407.0,4,558,1056.44,3.8966666666666665,United Kingdom,1
15408.0,1,106,267.18,4.476176470588236,United Kingdom,0
15410.0,8,1200,3450.84,3.8858196721311473,United Kingdom,1
15411.0,4,530,1358.88,4.114242424242424,United Kingdom,1
15412.0,1,108,190.53,3.471,United Kingdom,0
15414.0,3,443,774.9000000000001,3.2115384615384617,United Kingdom,1
15415.0,1,575,572.8100000000001,1.7456250000000002,United Kingdom,0
15416.0,4,2090,3984.32,3.266666666666667,United Kingdom,1
15417.0,1,284,508.8,1.8735714285714287,United Kingdom,0
15419.0,1,230,135.86,1.3112499999999998,United Kingdom,0
15421.0,4,500,950.36,2.674150943396226,United Kingdom,1
15422.0,2,38,97.7,3.016666666666667,United Kingdom,1
15423.0,1,101,43.5,3.93,United Kingdom,0
15424.0,2,554,383.34,1.7388235294117649,United Kingdom,1
15426.0,5,674,1447.39,2.6877739726027396,United Kingdom,1
15427.0,3,1013,1483.14,2.1190522875816993,United Kingdom,1
15428.0,1,102,93.78,1.8633333333333333,United Kingdom,0
15429.0,2,380,397.35,2.0679268292682926,United Kingdom,1
15432.0,1,65,171.19,2.909,United Kingdom,0
15433.0,2,534,533.3,1.2573170731707317,United Kingdom,1
15434.0,5,647,1041.48,3.250181818181818,United Kingdom,1
15435.0,1,54,149.29,3.7351724137931037,United Kingdom,0
15436.0,3,613,1122.53,2.1387841945288755,United Kingdom,1
15437.0,1,79,200.16,2.845333333333333,United Kingdom,0
15438.0,1,59,156.57999999999998,3.5376,United Kingdom,0
15440.0,3,197,383.68,2.338709677419355,United Kingdom,1
15442.0,1,120,594.0,4.95,United Kingdom,0
15443.0,7,1663,3236.91,2.966649214659686,United Kingdom,1
15444.0,2,764,1418.26,2.800821917808219,United Kingdom,1
15445.0,1,58,113.5,5.55,United Kingdom,0
15447.0,1,85,155.17,3.121111111111111,United Kingdom,0
15448.0,1,232,494.64,3.5778571428571424,United Kingdom,0
15449.0,3,812,974.52,1.901166666666667,United Kingdom,1
15450.0,1,376,429.84,2.1726666666666667,United Kingdom,0
15452.0,3,283,538.73,2.589827586206897,United Kingdom,1
15453.0,7,845,1388.37,2.5453146853146853,United Kingdom,1
15454.0,1,86,179.1,2.782,United Kingdom,0
15456.0,3,660,447.22,1.605,United Kingdom,1
15457.0,1,132,237.07,1.8825862068965518,United Kingdom,0
15458.0,1,156,161.64,1.2242857142857144,United Kingdom,0
15460.0,1,109,216.76,2.828275862068965,United Kingdom,0
15462.0,3,172,234.6,1.55,United Kingdom,1
15463.0,1,106,126.14,1.8557142857142856,United Kingdom,0
15464.0,1,350,1048.85,4.210891719745223,United Kingdom,0
15465.0,18,1257,7354.62,6.698762886597938,United Kingdom,1
15466.0,1,246,334.53,1.9087719298245613,United Kingdom,0
15467.0,3,310,524.88,2.2582692307692307,United Kingdom,1
15468.0,2,155,467.51,4.485833333333333,United Kingdom,1
15469.0,2,153,538.55,6.004166666666666,United Kingdom,1
15471.0,1,266,469.48,1.9992207792207792,United Kingdom,0
15472.0,1,251,371.56,2.2892105263157894,United Kingdom,0
15473.0,7,672,1771.2,2.659090909090909,United Kingdom,1
15475.0,1,319,454.10999999999996,1.8268965517241378,United Kingdom,0
15478.0,2,585,1441.42,3.5232608695652172,United Kingdom,1
15480.0,1,303,905.5,4.2637777777777774,Malta,0
15482.0,12,5020,11054.96,3.8308163265306123,United Kingdom,1
15483.0,4,295,233.81,1.6330681818181818,United Kingdom,1
15484.0,4,3152,3594.31,2.175478723404255,United Kingdom,1
15485.0,3,1306,2575.0,3.181627906976744,United Kingdom,1
15488.0,1,73,91.32000000000001,8.03,United Kingdom,0
15489.0,3,608,1134.28,2.978,United Kingdom,1
15491.0,6,1646,3100.09,3.89538961038961,United Kingdom,1
15492.0,2,483,659.4599999999999,2.5388571428571427,United Kingdom,1
15493.0,5,560,2001.8,4.442053872053872,United Kingdom,1
15494.0,2,1148,1299.23,2.39016,United Kingdom,1
15497.0,2,624,1262.2,3.5933333333333333,United Kingdom,1
15498.0,27,6105,13316.4,3.17880859375,United Kingdom,1
15500.0,4,572,1131.56,4.561323529411765,United Kingdom,1
15502.0,12,4236,10384.93,19.689953051643194,United Kingdom,1
15503.0,1,74,147.09,2.053142857142857,United Kingdom,0
15504.0,1,33,52.83,2.2315384615384617,United Kingdom,0
15505.0,5,2390,3610.96,2.352061855670103,United Kingdom,1
15506.0,3,848,979.26,1.7823170731707318,United Kingdom,1
15507.0,1,162,492.36,4.053260869565217,United Kingdom,0
15508.0,6,440,1000.27,3.392608695652174,United Kingdom,1
15510.0,1,2,250.0,125.0,United Kingdom,0
15511.0,5,271,909.23,3.9933750000000003,United Kingdom,1
15512.0,2,68,121.0,1.95,United Kingdom,1
15513.0,19,5709,14758.220000000001,4.107370129870129,United Kingdom,1
15514.0,11,2160,4139.46,2.3592134831460676,United Kingdom,1
15516.0,3,27,62.43,2.7786666666666666,United Kingdom,1
15517.0,1,293,267.03,1.807777777777778,United Kingdom,0
15518.0,8,1273,1942.45,2.4641588785046733,United Kingdom,1
15520.0,1,314,343.5,1.7244444444444444,United Kingdom,0
15521.0,8,1836,3000.2,3.418594594594594,United Kingdom,1
15522.0,2,573,398.84,0.9498245614035088,United Kingdom,1
15523.0,1,132,412.01000000000005,3.6310000000000002,United Kingdom,0
15524.0,1,4,440.0,110.0,United Kingdom,0
15525.0,3,416,825.92,2.703258426966292,United Kingdom,1
15526.0,2,24,148.44,5.494999999999999,United Kingdom,1
15527.0,8,992,2429.78,3.3190797546012267,United Kingdom,1
15528.0,1,123,229.33,2.6076923076923078,United Kingdom,0
15529.0,11,3496,3995.23,1.7170982142857145,United Kingdom,1
15530.0,4,950,1502.35,2.843518518518519,United Kingdom,1
15531.0,2,1105,2007.44,3.037982456140351,United Kingdom,1
15532.0,4,521,1580.93,3.8781640625,United Kingdom,1
15533.0,3,289,807.57,4.041927710843374,United Kingdom,1
15535.0,4,143,536.4,4.692666666666667,United Kingdom,1
15537.0,1,29,110.92,3.862083333333333,United Kingdom,0
15539.0,1,410,538.46,1.343658536585366,United Kingdom,0
15540.0,1,200,213.3,1.7133333333333334,United Kingdom,0
15541.0,1,49,85.13000000000001,2.0941379310344828,United Kingdom,0
15543.0,1,86,127.86,2.1992857142857143,United Kingdom,0
15544.0,9,3109,3546.71,1.5977992277992277,United Kingdom,1
15545.0,2,163,292.71999999999997,2.6919753086419753,United Kingdom,1
15547.0,14,4032,4954.84,2.6033048433048434,United Kingdom,1
15549.0,3,698,1693.26,3.284173913043478,United Kingdom,1
15550.0,4,295,575.63,2.803934426229508,United Kingdom,1
15551.0,1,218,436.06,3.9306896551724138,United Kingdom,0
15552.0,1,60,90.12,1.7841176470588236,United Kingdom,0
15553.0,1,451,437.23,2.4103571428571433,United Kingdom,0
15554.0,1,74,217.2,4.810714285714285,United Kingdom,0
15555.0,16,4439,4805.17,1.6966740823136819,United Kingdom,1
15556.0,1,236,279.77,1.7899999999999998,United Kingdom,0
15557.0,1,219,473.65000000000003,3.5595,United Kingdom,0
15561.0,4,267,800.59,4.274814814814815,United Kingdom,1
15562.0,1,39,134.55,3.45,United Kingdom,0
15563.0,4,1501,1400.44,1.883362831858407,United Kingdom,1
15565.0,2,60,173.16,4.56625,United Kingdom,1
15567.0,1,223,186.01,3.2357142857142853,United Kingdom,0
15568.0,3,461,758.29,2.5564150943396227,United Kingdom,1
15569.0,5,666,1375.71,2.165161290322581,United Kingdom,1
15570.0,12,2067,4165.52,3.6973993808049537,United Kingdom,1
15571.0,4,264,650.4300000000001,2.701578947368421,United Kingdom,1
15572.0,7,1229,2552.86,3.6436279069767443,United Kingdom,1
15573.0,2,363,607.45,2.8558653846153845,United Kingdom,1
15574.0,4,349,702.25,2.5163690476190474,United Kingdom,1
15576.0,1,404,940.6700000000001,3.5811111111111114,United Kingdom,0
15577.0,3,89,258.88,3.0605128205128205,United Kingdom,1
15578.0,1,52,127.1,2.3884615384615384,United Kingdom,0
15579.0,2,120,348.6,4.046666666666667,United Kingdom,1
15581.0,13,287,3679.9700000000003,22.401333333333334,United Kingdom,1
15582.0,3,453,682.9100000000001,2.3970454545454545,United Kingdom,1
15584.0,4,314,725.11,3.0995121951219513,United Kingdom,1
15585.0,1,320,455.3,2.2641935483870967,United Kingdom,0
15587.0,4,312,913.6800000000001,2.9166666666666665,United Kingdom,1
15589.0,3,243,478.53000000000003,3.6893103448275864,United Kingdom,1
15592.0,1,354,388.58,1.5645833333333334,United Kingdom,0
15593.0,1,60,199.8,3.3299999999999996,United Kingdom,0
15594.0,5,983,1771.78,3.1589320388349513,United Kingdom,1
15596.0,5,561,1406.59,4.183246753246753,United Kingdom,1
15597.0,1,279,324.57,1.6090909090909091,United Kingdom,0
15598.0,1,160,240.68,2.5564285714285715,United Kingdom,0
15599.0,2,718,761.74,1.8890384615384617,United Kingdom,1
15601.0,14,4983,6776.56,2.6858536585365855,United Kingdom,1
15602.0,9,1141,1297.8700000000001,2.358510638297872,United Kingdom,1
15603.0,1,96,48.480000000000004,0.505,United Kingdom,0
15604.0,1,159,216.39,1.543529411764706,United Kingdom,0
15605.0,5,441,1198.23,4.588358208955224,United Kingdom,1
15606.0,9,892,2920.16,3.7179220779220774,United Kingdom,1
15607.0,1,202,104.76,1.1753846153846153,United Kingdom,0
15608.0,4,714,1093.68,3.255666666666667,United Kingdom,1
15609.0,1,148,298.48,4.44625,United Kingdom,0
15610.0,1,66,112.46000000000001,1.8733333333333333,United Kingdom,0
15611.0,13,504,1591.45,5.777674418604651,United Kingdom,1
15612.0,2,52,195.15,6.141666666666667,United Kingdom,1
15615.0,23,5508,10399.74,2.562931442080378,United Kingdom,1
15618.0,4,454,776.851,2.550911111111111,United Kingdom,1
15619.0,1,136,336.40000000000003,4.416666666666667,United Kingdom,0
15620.0,3,915,1553.18,3.7297000000000002,United Kingdom,1
15621.0,4,501,1293.03,2.06625,United Kingdom,1
15622.0,9,1674,3709.56,4.08372972972973,United Kingdom,1
15623.0,1,125,301.03,4.2905263157894735,United Kingdom,0
15624.0,4,357,588.13,3.6561764705882354,United Kingdom,1
15625.0,4,1188,1534.26,1.62359375,United Kingdom,1
15626.0,2,766,675.8,1.646938775510204,United Kingdom,1
15628.0,9,1894,2870.2400000000002,2.3046451612903227,United Kingdom,1
15630.0,2,800,1186.35,2.8271666666666664,United Kingdom,1
15632.0,8,2109,3285.31,2.695928143712575,United Kingdom,1
15634.0,1,99,243.55,3.7266666666666666,United Kingdom,0
15636.0,2,284,724.76,3.1712000000000002,United Kingdom,1
15637.0,1,128,223.36,3.026666666666667,United Kingdom,0
15639.0,1,323,425.32,4.3084,United Kingdom,0
15640.0,15,6607,12515.66,2.7894628099173553,United Kingdom,1
15641.0,4,1562,1887.2,1.9095798319327733,United Kingdom,1
15643.0,3,246,664.0,5.933030303030303,United Kingdom,1
15644.0,4,557,813.0,1.7819327731092438,United Kingdom,1
15645.0,1,256,612.01,2.9526923076923075,United Kingdom,0
15646.0,3,394,447.64000000000004,2.914285714285714,United Kingdom,1
15648.0,2,221,657.35,4.58,United Kingdom,1
15649.0,2,192,816.0,4.25,United Kingdom,1
15651.0,3,479,646.3,2.1584375,United Kingdom,1
15652.0,1,208,337.74,3.8533333333333335,United Kingdom,0
15653.0,2,1200,877.4399999999999,0.9066666666666666,United Kingdom,1
15654.0,2,475,922.53,3.070952380952381,United Kingdom,1
15655.0,1,324,560.67,3.0920588235294115,United Kingdom,0
15656.0,4,343,748.5,4.41127659574468,United Kingdom,1
15657.0,1,24,30.0,1.25,United Kingdom,0
15658.0,5,242,1024.1000000000001,6.244791666666667,United Kingdom,1
15659.0,1,111,306.45,5.459090909090909,United Kingdom,0
15660.0,9,1050,1600.86,2.3347777777777776,United Kingdom,1
15661.0,2,236,309.8,0.9099999999999999,United Kingdom,1
15663.0,1,106,138.14,2.51,United Kingdom,0
15664.0,1,157,386.43,4.165294117647059,United Kingdom,0
15665.0,2,1666,2242.01,2.2631896551724138,United Kingdom,1
15667.0,1,240,301.32,1.5553846153846154,United Kingdom,0
15668.0,1,72,76.32000000000001,1.06,United Kingdom,0
15669.0,4,342,684.34,3.212121212121212,United Kingdom,1
15670.0,1,91,173.05,3.15,United Kingdom,0
15671.0,7,1699,2657.13,2.4162820512820513,United Kingdom,1
15673.0,4,1514,2881.02,2.949225806451613,United Kingdom,1
15674.0,5,1275,2446.6,5.779999999999999,United Kingdom,1
15675.0,3,527,323.69,2.8790476190476193,United Kingdom,1
15676.0,3,2252,3435.76,3.1958415841584156,United Kingdom,1
15677.0,1,319,657.23,3.582121212121212,United Kingdom,0
15678.0,1,184,352.7,2.04,United Kingdom,0
15679.0,4,1170,781.28,1.1043636363636364,United Kingdom,1
15680.0,3,952,1333.68,2.42,United Kingdom,1
15681.0,5,816,1426.16,1.9690566037735848,United Kingdom,1
15683.0,1,131,193.75,2.163,United Kingdom,0
15687.0,9,1310,2993.1,4.248253012048193,United Kingdom,1
15689.0,2,84,254.1,3.5,United Kingdom,1
15690.0,2,408,239.76,0.6831578947368421,United Kingdom,1
15691.0,1,72,136.8,1.9,United Kingdom,0
15692.0,1,138,191.04,1.9041666666666668,United Kingdom,0
15694.0,14,1677,6479.4,4.71076923076923,United Kingdom,1
15695.0,2,212,409.98,2.887272727272727,United Kingdom,1
15696.0,8,1028,2736.46,4.26625730994152,United Kingdom,1
15699.0,1,113,309.65,6.181111111111111,United Kingdom,0
15700.0,2,357,696.68,2.933488372093023,United Kingdom,1
15701.0,4,923,1542.14,2.94168776371308,United Kingdom,1
15703.0,1,66,211.5,2.93,United Kingdom,0
15704.0,4,1028,2293.62,3.227008547008547,United Kingdom,1
15705.0,1,62,143.1,6.05,United Kingdom,0
15706.0,4,321,1060.56,5.126181818181818,United Kingdom,1
15707.0,4,605,945.58,2.2814953271028036,United Kingdom,1
15708.0,7,1267,3364.2400000000002,4.0928125,United Kingdom,1
15709.0,1,121,133.25,2.415,United Kingdom,0
15712.0,5,486,1072.3600000000001,3.666792452830189,United Kingdom,1
15713.0,2,150,356.7,5.338421052631579,United Kingdom,1
15714.0,2,187,330.88,3.0614285714285714,United Kingdom,1
15716.0,4,744,1118.81,2.288728813559322,United Kingdom,1
15717.0,1,70,150.3,2.4714285714285715,United Kingdom,0
15719.0,13,2725,5045.61,2.200554962646745,United Kingdom,1
15720.0,1,281,598.73,2.46609375,United Kingdom,0
15721.0,1,409,507.08,2.0571428571428574,United Kingdom,0
15722.0,5,1026,2222.56,3.047536231884058,United Kingdom,1
15723.0,1,87,203.1,2.5853658536585367,United Kingdom,0
15724.0,2,73,218.25,3.4136363636363636,United Kingdom,1
15725.0,1,221,415.25,2.65125,United Kingdom,0
15727.0,7,3065,5178.96,3.2481456953642387,United Kingdom,1
15729.0,1,28,85.0,3.75,United Kingdom,0
15730.0,3,689,1120.88,2.9675714285714285,United Kingdom,1
15732.0,2,215,294.12,1.8907142857142856,United Kingdom,1
15733.0,1,62,162.3,4.35,United Kingdom,0
15734.0,2,346,1339.45,4.843846153846154,United Kingdom,1
15737.0,8,599,1205.1200000000001,3.910416666666667,United Kingdom,1
15738.0,16,2982,4812.42,2.12121387283237,United Kingdom,1
15739.0,1,472,449.12,2.52375,United Kingdom,0
15740.0,1,152,154.88,2.4722222222222223,United Kingdom,0
15743.0,4,216,784.46,4.683863636363636,United Kingdom,1
15744.0,1,120,34.8,0.29,United Kingdom,0
15745.0,4,421,1094.59,4.3022580645161295,United Kingdom,1
15746.0,1,178,196.88,1.4835714285714285,United Kingdom,0
15747.0,3,480,974.04,2.459569892473118,United Kingdom,1
15748.0,1,51,149.31,3.7361904761904765,United Kingdom,0
15749.0,3,18028,44534.3,3.0439999999999996,United Kingdom,1
15750.0,8,1786,2465.48,2.4343003412969284,United Kingdom,1
15752.0,7,1978,2637.38,1.752676399026764,United Kingdom,1
15753.0,1,144,79.2,0.55,United Kingdom,0
15754.0,3,199,458.57,2.7239285714285715,United Kingdom,1
15755.0,6,1427,2364.25,3.1785106382978725,United Kingdom,1
15756.0,4,242,532.96,2.477239583333333,United Kingdom,1
15757.0,2,491,714.42,2.7295555555555557,United Kingdom,1
15758.0,1,47,205.25,4.427777777777778,United Kingdom,0
15759.0,3,60,253.04,5.174285714285714,United Kingdom,1
15762.0,2,251,583.75,4.0018918918918915,United Kingdom,1
15763.0,2,271,1086.92,6.6593442622950825,United Kingdom,1
15764.0,6,2050,3279.97,2.836666666666667,United Kingdom,1
15766.0,1,170,315.06,3.208181818181818,United Kingdom,0
15768.0,3,244,621.8299999999999,7.899259259259259,United Kingdom,1
15769.0,26,29672,56252.72,2.050769230769231,United Kingdom,1
15773.0,1,311,635.6800000000001,1.334,United Kingdom,0
15774.0,1,87,270.8,4.802,United Kingdom,0
15775.0,1,68,104.9,2.4714285714285715,United Kingdom,0
15776.0,1,138,241.62,4.183888888888889,United Kingdom,0
15777.0,4,378,1047.11,3.823333333333333,United Kingdom,1
15780.0,3,220,475.28000000000003,4.157586206896552,United Kingdom,1
15781.0,3,180,345.46,3.9675,United Kingdom,1
15782.0,3,864,2614.7400000000002,6.1141860465116284,United Kingdom,1
15783.0,1,212,246.3,3.4364285714285714,United Kingdom,0
15785.0,5,1612,2328.9700000000003,3.2433734939759034,United Kingdom,1
15786.0,3,3364,4932.2,2.732322097378277,United Kingdom,1
15787.0,3,540,948.05,2.164708737864078,United Kingdom,1
15789.0,1,438,351.3,0.9984000000000001,United Kingdom,0
15790.0,1,114,220.85,3.424285714285714,United Kingdom,0
15791.0,2,731,1612.69,3.256266666666667,United Kingdom,1
15793.0,3,553,965.61,3.0975,United Kingdom,1
15795.0,1,581,610.01,3.058095238095238,United Kingdom,0
15796.0,8,861,2711.56,3.9022556390977443,United Kingdom,1
15797.0,4,873,2207.4,4.23125,United Kingdom,1
15799.0,3,955,884.14,2.267448979591837,United Kingdom,1
15800.0,2,335,699.08,2.712689075630252,United Kingdom,1
15801.0,3,570,1063.95,2.96421875,United Kingdom,1
15802.0,1,1,451.42,451.42,United Kingdom,0
15803.0,1,290,415.82000000000005,1.74875,United Kingdom,0
15804.0,13,2567,4206.39,3.6963878326996196,United Kingdom,1
15805.0,17,3387,5528.4800000000005,2.7423920265780732,United Kingdom,1
15806.0,3,602,784.58,2.004193548387097,United Kingdom,1
15807.0,3,430,903.9,2.5812500000000003,United Kingdom,1
15808.0,4,1343,3734.9700000000003,3.5788461538461536,United Kingdom,1
15809.0,5,301,515.77,4.123142857142857,United Kingdom,1
15810.0,4,861,1391.98,2.6612359550561795,United Kingdom,1
15811.0,6,1071,2218.62,3.487669172932331,United Kingdom,1
15812.0,5,922,1801.14,5.051707317073171,United Kingdom,1
15813.0,2,603,1303.9099999999999,3.775,United Kingdom,1
15814.0,4,1271,1945.33,3.284861111111111,United Kingdom,1
15815.0,5,1856,2100.6,2.160408163265306,United Kingdom,1
15819.0,4,1357,1905.45,2.0016260162601625,United Kingdom,1
15820.0,1,128,206.98,2.2494117647058824,United Kingdom,0
15821.0,2,202,570.96,3.696451612903226,United Kingdom,1
15822.0,2,375,885.47,3.369393939393939,United Kingdom,1
15823.0,1,1,15.0,15.0,United Kingdom,0
15825.0,1,220,532.94,8.8395,United Kingdom,0
15826.0,3,963,1654.31,3.2094117647058824,United Kingdom,1
15827.0,14,882,1836.0900000000001,4.353130434782609,United Kingdom,1
15829.0,2,996,636.14,1.0527450980392157,United Kingdom,1
15830.0,1,415,576.0,2.913846153846154,United Kingdom,0
15831.0,3,1105,801.76,2.6416176470588235,United Kingdom,1
15832.0,1,465,836.79,2.310185185185185,United Kingdom,0
15834.0,4,965,2233.75,4.069487179487179,United Kingdom,1
15835.0,4,439,954.09,3.073,United Kingdom,1
15836.0,1,26,137.37,9.244,United Kingdom,0
15837.0,1,189,391.98,4.09125,United Kingdom,0
15838.0,19,18368,33643.08,1.9419760479041916,United Kingdom,1
15839.0,3,675,1048.49,2.1283870967741936,United Kingdom,1
15840.0,2,396,355.56,1.961111111111111,United Kingdom,1
15841.0,4,942,1224.06,1.416808510638298,United Kingdom,1
15843.0,1,27,118.95000000000002,7.14375,United Kingdom,0
15844.0,1,134,130.73999999999998,1.7936363636363637,United Kingdom,0
15845.0,8,1926,3711.77,2.730144927536232,United Kingdom,1
15847.0,2,449,389.27,3.35,United Kingdom,1
15850.0,2,302,238.85,1.5638144329896908,United Kingdom,1
15852.0,2,48,160.71,3.355,United Kingdom,1
15853.0,1,135,110.8,1.4693333333333334,United Kingdom,0
15854.0,12,939,2974.65,2.9360714285714287,United Kingdom,1
15855.0,5,470,712.24,1.886,United Kingdom,1
15856.0,27,11005,16387.57,1.7719379844961243,United Kingdom,1
15857.0,1,308,297.0,0.9428571428571428,United Kingdom,0
15858.0,5,1167,1438.85,2.3072774869109947,United Kingdom,1
15860.0,8,440,977.21,3.4395070422535214,United Kingdom,1
15861.0,8,2544,3165.36,1.871190476190476,United Kingdom,1
15862.0,4,585,832.88,2.7378911564625854,United Kingdom,1
15863.0,2,19,68.84,3.708888888888889,United Kingdom,1
15864.0,6,1192,1936.3200000000002,2.7265,United Kingdom,1
15865.0,3,368,895.13,5.611,United Kingdom,1
15866.0,1,126,230.53,3.8722222222222222,United Kingdom,0
15867.0,15,2054,3812.64,3.4156399132321043,United Kingdom,1
15869.0,2,175,149.64,2.1420000000000003,United Kingdom,1
15870.0,1,335,354.09000000000003,1.801842105263158,United Kingdom,0
15872.0,2,212,360.93,2.07296875,United Kingdom,1
15874.0,7,2534,4405.88,5.8974166666666665,United Kingdom,1
15877.0,2,371,493.28,1.8717829457364341,United Kingdom,1
15880.0,1,211,343.28000000000003,2.1701904761904762,United Kingdom,0
15881.0,5,260,501.39000000000004,3.3168965517241378,United Kingdom,1
15882.0,4,276,516.36,1.9078260869565218,United Kingdom,1
15883.0,2,223,396.48,2.9546938775510205,United Kingdom,1
15885.0,3,111,379.35,5.686111111111111,United Kingdom,1
15886.0,1,147,181.09,2.9975,United Kingdom,0
15888.0,1,76,168.31,2.464166666666667,United Kingdom,0
15889.0,2,215,446.87,2.8899999999999997,United Kingdom,1
15891.0,1,442,524.52,2.651774193548387,United Kingdom,0
15894.0,2,168,263.55,2.0119512195121954,United Kingdom,1
15895.0,1,94,179.17,1.9845454545454544,United Kingdom,0
15897.0,2,261,222.05,2.0920833333333335,United Kingdom,1
15898.0,5,570,1388.88,3.322674418604651,United Kingdom,1
15899.0,1,39,56.25,4.125,United Kingdom,0
15900.0,1,221,351.11,2.0315686274509805,United Kingdom,0
15901.0,3,384,363.88,2.0995689655172414,United Kingdom,1
15903.0,7,2410,5126.76,2.245135135135135,United Kingdom,1
15904.0,1,84,164.68,2.953333333333333,United Kingdom,0
15906.0,7,544,1567.69,3.3830666666666667,United Kingdom,1
15907.0,3,509,967.45,2.590240963855422,United Kingdom,1
15909.0,1,98,191.94,1.8599999999999999,United Kingdom,0
15910.0,8,1015,1232.18,1.8127340823970037,United Kingdom,1
15912.0,2,185,264.62,2.0957894736842104,United Kingdom,1
15916.0,8,757,1528.09,3.7222580645161294,United Kingdom,1
15917.0,1,42,123.1,5.1499999999999995,United Kingdom,0
15918.0,2,153,334.23,2.5142499999999997,United Kingdom,1
15919.0,2,545,639.89,2.4646153846153847,United Kingdom,1
15920.0,4,99,167.5,2.1593333333333335,United Kingdom,1
15921.0,1,166,336.03000000000003,3.7872000000000003,United Kingdom,0
15922.0,1,138,369.5,4.409090909090909,United Kingdom,0
15923.0,1,122,127.08,2.814761904761905,United Kingdom,0
15925.0,1,93,207.15,2.8958333333333335,United Kingdom,0
15930.0,1,139,426.63,4.022857142857143,United Kingdom,0
15932.0,8,2325,2495.87,1.4927826086956522,United Kingdom,1
15933.0,3,885,1107.46,2.1356756756756754,United Kingdom,1
15935.0,2,115,416.86,27.295,United Kingdom,1
15937.0,1,73,145.35,2.3714285714285714,United Kingdom,0
15938.0,5,240,404.58,2.320555555555556,United Kingdom,1
15939.0,15,4728,6115.01,1.7944736842105262,United Kingdom,1
15940.0,1,4,35.8,8.95,United Kingdom,0
